airline,flight,source_city,departure_time,stops,arrival_time,destination_city,duration,days_left,price
5,1535,5,1,1,0,3,305.0,31,60365
5,1550,5,4,1,2,3,495.0,31,60365
5,1535,5,1,1,2,3,570.0,31,60365
5,1550,5,4,1,5,3,850.0,31,60365
5,1560,5,2,1,4,3,910.0,31,60365
5,1535,5,1,1,5,3,925.0,31,60365
5,1560,5,2,1,0,3,1085.0,31,60365
5,1560,5,2,1,2,3,1350.0,31,60365
5,1560,5,2,1,2,3,1525.0,31,60365
5,1540,5,0,1,2,3,315.0,31,64700
5,1548,5,4,1,2,3,480.0,31,64700
5,1558,5,4,1,2,3,570.0,31,64700
5,1556,5,5,1,4,3,765.0,31,66077
5,1556,5,5,1,0,3,940.0,31,66077
5,1556,5,5,1,2,3,1205.0,31,66077
5,1556,5,5,1,2,3,1380.0,31,66077
5,1550,5,4,1,2,3,670.0,31,66940
5,1535,5,1,1,2,3,745.0,31,66940
5,1537,5,2,1,4,3,835.0,31,68317
5,1537,5,2,1,0,3,1010.0,31,68317
5,1537,5,2,1,2,3,1275.0,31,68317
5,1537,5,2,1,2,3,1450.0,31,68317
5,1517,5,1,2,1,3,90.0,32,17604
5,1521,5,4,2,0,3,90.0,32,17604
5,1519,5,2,2,5,3,95.0,32,17604
0,788,5,5,2,5,3,80.0,32,17548
0,809,5,1,1,0,3,505.0,32,29764
0,783,5,2,1,1,3,905.0,32,32230
0,800,5,4,1,1,3,1340.0,32,32230
0,814,5,4,1,0,3,1465.0,32,37432
5,1545,5,1,1,0,3,395.0,32,45805
5,1555,5,5,1,4,3,655.0,32,45805
5,1545,5,1,1,2,3,660.0,32,45805
5,1555,5,5,1,0,3,830.0,32,45805
5,1545,5,1,1,2,3,835.0,32,45805
5,1555,5,5,1,2,3,1095.0,32,45805
5,1555,5,5,1,2,3,1270.0,32,45805
0,810,5,2,1,5,3,335.0,32,45693
0,825,5,0,1,5,3,455.0,32,45693
0,724,5,0,1,5,3,480.0,32,45693
0,863,5,4,1,2,3,560.0,32,45693
0,860,5,1,1,2,3,680.0,32,45693
0,797,5,1,1,2,3,735.0,32,45693
0,870,5,1,1,2,3,740.0,32,45693
0,872,5,5,1,4,3,780.0,32,45693
0,863,5,4,1,5,3,815.0,32,45693
0,872,5,5,1,4,3,865.0,32,45693
0,879,5,2,1,4,3,930.0,32,45693
0,860,5,1,1,5,3,935.0,32,45693
0,797,5,1,1,5,3,990.0,32,45693
0,810,5,2,1,4,3,990.0,32,45693
0,879,5,2,1,4,3,1015.0,32,45693
0,825,5,0,1,4,3,1110.0,32,45693
0,724,5,0,1,4,3,1135.0,32,45693
0,872,5,5,1,2,3,1310.0,32,45693
0,879,5,2,1,2,3,1460.0,32,45693
0,850,5,5,1,5,3,1460.0,32,50868
5,1532,5,2,1,5,3,320.0,32,53645
5,1534,5,1,1,0,3,365.0,32,53645
5,1534,5,1,1,2,3,630.0,32,53645
5,1534,5,1,1,2,3,805.0,32,53645
5,1532,5,2,1,4,3,965.0,32,53645
5,1534,5,1,1,5,3,985.0,32,53645
5,1547,5,0,1,2,3,450.0,32,53757
5,1547,5,0,1,5,3,630.0,32,53757
5,1540,5,0,1,2,3,315.0,32,58125
5,1558,5,4,1,2,3,395.0,32,58125
5,1531,5,0,1,5,3,430.0,32,58125
5,1548,5,4,1,2,3,480.0,32,58125
5,1540,5,0,1,5,3,495.0,32,58125
5,1558,5,4,1,2,3,570.0,32,58125
5,1548,5,4,1,5,3,660.0,32,58125
5,1542,5,5,1,4,3,705.0,32,58125
5,1558,5,4,1,5,3,750.0,32,58125
5,1556,5,5,1,4,3,765.0,32,58125
5,1542,5,5,1,0,3,880.0,32,58125
5,1556,5,5,1,0,3,940.0,32,58125
5,1531,5,0,1,4,3,1075.0,32,58125
5,1542,5,5,1,2,3,1145.0,32,58125
5,1556,5,5,1,2,3,1205.0,32,58125
5,1542,5,5,1,2,3,1320.0,32,58125
5,1556,5,5,1,2,3,1380.0,32,58125
5,1535,5,1,1,0,3,305.0,32,60365
5,1550,5,4,1,2,3,495.0,32,60365
5,1535,5,1,1,2,3,570.0,32,60365
5,1550,5,4,1,2,3,670.0,32,60365
5,1535,5,1,1,2,3,745.0,32,60365
5,1537,5,2,1,4,3,835.0,32,60365
5,1550,5,4,1,5,3,850.0,32,60365
5,1560,5,2,1,4,3,910.0,32,60365
5,1535,5,1,1,5,3,925.0,32,60365
5,1537,5,2,1,0,3,1010.0,32,60365
5,1560,5,2,1,0,3,1085.0,32,60365
5,1537,5,2,1,2,3,1275.0,32,60365
5,1560,5,2,1,2,3,1350.0,32,60365
5,1537,5,2,1,2,3,1450.0,32,60365
5,1560,5,2,1,2,3,1525.0,32,60365
5,1517,5,1,2,1,3,90.0,33,17604
5,1521,5,4,2,0,3,90.0,33,17604
5,1519,5,2,2,5,3,95.0,33,17604
0,788,5,5,2,5,3,80.0,33,17548
0,786,5,1,2,1,3,90.0,33,17548
5,1545,5,1,1,0,3,395.0,33,45805
5,1547,5,0,1,2,3,450.0,33,45805
5,1547,5,0,1,5,3,630.0,33,45805
5,1555,5,5,1,4,3,655.0,33,45805
5,1545,5,1,1,2,3,660.0,33,45805
5,1555,5,5,1,0,3,830.0,33,45805
5,1545,5,1,1,2,3,835.0,33,45805
5,1555,5,5,1,2,3,1095.0,33,45805
5,1555,5,5,1,2,3,1270.0,33,45805
0,810,5,2,1,5,3,335.0,33,45693
0,825,5,0,1,5,3,455.0,33,45693
0,724,5,0,1,5,3,480.0,33,45693
0,863,5,4,1,2,3,560.0,33,45693
0,860,5,1,1,2,3,680.0,33,45693
0,797,5,1,1,2,3,735.0,33,45693
0,870,5,1,1,2,3,740.0,33,45693
0,872,5,5,1,4,3,780.0,33,45693
0,863,5,4,1,5,3,815.0,33,45693
0,872,5,5,1,4,3,865.0,33,45693
0,879,5,2,1,4,3,930.0,33,45693
0,860,5,1,1,5,3,935.0,33,45693
0,797,5,1,1,5,3,990.0,33,45693
0,810,5,2,1,4,3,990.0,33,45693
0,879,5,2,1,4,3,1015.0,33,45693
0,825,5,0,1,4,3,1110.0,33,45693
0,724,5,0,1,4,3,1135.0,33,45693
0,872,5,5,1,2,3,1310.0,33,45693
0,872,5,5,1,5,3,1385.0,33,45693
0,879,5,2,1,2,3,1460.0,33,45693
0,879,5,2,1,5,3,1535.0,33,45693
0,817,5,1,1,5,3,800.0,33,50868
0,850,5,5,1,5,3,1460.0,33,50868
5,1534,5,1,1,0,3,365.0,33,53645
5,1534,5,1,1,2,3,630.0,33,53645
5,1534,5,1,1,2,3,805.0,33,53645
5,1534,5,1,1,5,3,985.0,33,53645
5,1540,5,0,1,2,3,315.0,33,58125
5,1531,5,0,1,5,3,430.0,33,58125
5,1548,5,4,1,2,3,480.0,33,58125
5,1540,5,0,1,5,3,495.0,33,58125
5,1548,5,4,1,5,3,660.0,33,58125
5,1542,5,5,1,4,3,705.0,33,58125
5,1542,5,5,1,0,3,880.0,33,58125
5,1531,5,0,1,4,3,1075.0,33,58125
5,1542,5,5,1,2,3,1145.0,33,58125
5,1542,5,5,1,2,3,1320.0,33,58125
5,1535,5,1,1,0,3,305.0,33,60365
5,1550,5,4,1,2,3,495.0,33,60365
5,1535,5,1,1,2,3,570.0,33,60365
5,1550,5,4,1,2,3,670.0,33,60365
5,1535,5,1,1,2,3,745.0,33,60365
5,1537,5,2,1,4,3,835.0,33,60365
5,1550,5,4,1,5,3,850.0,33,60365
5,1535,5,1,1,5,3,925.0,33,60365
5,1537,5,2,1,0,3,1010.0,33,60365
5,1537,5,2,1,2,3,1275.0,33,60365
5,1537,5,2,1,2,3,1450.0,33,60365
5,1532,5,2,1,5,3,320.0,33,61597
5,1532,5,2,1,4,3,965.0,33,61597
5,1558,5,4,1,2,3,395.0,33,66077
5,1558,5,4,1,2,3,570.0,33,66077
5,1558,5,4,1,5,3,750.0,33,66077
5,1556,5,5,1,4,3,765.0,33,66077
5,1556,5,5,1,0,3,940.0,33,66077
5,1556,5,5,1,2,3,1205.0,33,66077
5,1556,5,5,1,2,3,1380.0,33,66077
5,1560,5,2,1,4,3,910.0,33,68317
5,1560,5,2,1,0,3,1085.0,33,68317
5,1560,5,2,1,2,3,1350.0,33,68317
5,1560,5,2,1,2,3,1525.0,33,68317
5,1517,5,1,2,1,3,90.0,34,17604
5,1521,5,4,2,0,3,90.0,34,17604
5,1519,5,2,2,5,3,95.0,34,17604
0,788,5,5,2,5,3,80.0,34,17548
0,809,5,1,1,0,3,505.0,34,29764
0,783,5,2,1,4,3,965.0,34,32230
0,800,5,4,1,4,3,1400.0,34,32230
5,1545,5,1,1,0,3,395.0,34,45805
5,1547,5,0,1,2,3,450.0,34,45805
5,1547,5,0,1,5,3,630.0,34,45805
5,1555,5,5,1,4,3,655.0,34,45805
5,1545,5,1,1,2,3,660.0,34,45805
5,1555,5,5,1,0,3,830.0,34,45805
5,1545,5,1,1,2,3,835.0,34,45805
5,1555,5,5,1,2,3,1095.0,34,45805
5,1555,5,5,1,2,3,1270.0,34,45805
0,810,5,2,1,5,3,335.0,34,45693
0,825,5,0,1,5,3,455.0,34,45693
0,724,5,0,1,5,3,480.0,34,45693
0,863,5,4,1,2,3,560.0,34,45693
0,863,5,4,1,5,3,635.0,34,45693
0,860,5,1,1,2,3,680.0,34,45693
0,797,5,1,1,2,3,735.0,34,45693
0,860,5,1,1,5,3,755.0,34,45693
0,872,5,5,1,4,3,780.0,34,45693
0,797,5,1,1,5,3,810.0,34,45693
0,863,5,4,1,5,3,815.0,34,45693
0,872,5,5,1,4,3,865.0,34,45693
0,879,5,2,1,4,3,930.0,34,45693
0,860,5,1,1,5,3,935.0,34,45693
0,797,5,1,1,5,3,990.0,34,45693
0,810,5,2,1,4,3,990.0,34,45693
0,879,5,2,1,4,3,1015.0,34,45693
0,825,5,0,1,4,3,1110.0,34,45693
0,724,5,0,1,4,3,1135.0,34,45693
0,872,5,5,1,2,3,1310.0,34,45693
0,879,5,2,1,2,3,1460.0,34,45693
0,850,5,5,1,5,3,1460.0,34,50868
5,1534,5,1,1,0,3,365.0,34,53645
5,1534,5,1,1,2,3,630.0,34,53645
5,1534,5,1,1,2,3,805.0,34,53645
5,1534,5,1,1,5,3,985.0,34,53645
5,1558,5,4,1,2,3,395.0,34,58125
5,1531,5,0,1,5,3,430.0,34,58125
5,1548,5,4,1,2,3,480.0,34,58125
5,1558,5,4,1,2,3,570.0,34,58125
5,1548,5,4,1,5,3,660.0,34,58125
5,1542,5,5,1,4,3,705.0,34,58125
5,1558,5,4,1,5,3,750.0,34,58125
5,1556,5,5,1,4,3,765.0,34,58125
5,1542,5,5,1,0,3,880.0,34,58125
5,1556,5,5,1,0,3,940.0,34,58125
5,1531,5,0,1,4,3,1075.0,34,58125
5,1542,5,5,1,2,3,1145.0,34,58125
5,1556,5,5,1,2,3,1205.0,34,58125
5,1542,5,5,1,2,3,1320.0,34,58125
5,1556,5,5,1,2,3,1380.0,34,58125
5,1535,5,1,1,0,3,305.0,34,60365
5,1550,5,4,1,2,3,495.0,34,60365
5,1535,5,1,1,2,3,570.0,34,60365
5,1550,5,4,1,2,3,670.0,34,60365
5,1535,5,1,1,2,3,745.0,34,60365
5,1537,5,2,1,4,3,835.0,34,60365
5,1550,5,4,1,5,3,850.0,34,60365
5,1535,5,1,1,5,3,925.0,34,60365
5,1537,5,2,1,0,3,1010.0,34,60365
5,1537,5,2,1,2,3,1275.0,34,60365
5,1537,5,2,1,2,3,1450.0,34,60365
5,1532,5,2,1,5,3,320.0,34,61597
5,1532,5,2,1,4,3,965.0,34,61597
5,1540,5,0,1,2,3,315.0,34,66077
5,1540,5,0,1,5,3,495.0,34,66077
5,1560,5,2,1,4,3,910.0,34,68317
5,1560,5,2,1,0,3,1085.0,34,68317
5,1560,5,2,1,2,3,1350.0,34,68317
5,1560,5,2,1,2,3,1525.0,34,68317
5,1517,5,1,2,1,3,90.0,35,17604
5,1521,5,4,2,0,3,90.0,35,17604
5,1519,5,2,2,5,3,95.0,35,17604
0,788,5,5,2,5,3,80.0,35,17548
0,786,5,1,2,1,3,90.0,35,17548
0,809,5,1,1,0,3,505.0,35,29764
5,1545,5,1,1,0,3,395.0,35,45805
5,1547,5,0,1,2,3,450.0,35,45805
5,1547,5,0,1,5,3,630.0,35,45805
5,1545,5,1,1,2,3,660.0,35,45805
5,1555,5,5,1,0,3,830.0,35,45805
5,1545,5,1,1,2,3,835.0,35,45805
5,1555,5,5,1,2,3,1095.0,35,45805
5,1555,5,5,1,2,3,1270.0,35,45805
0,810,5,2,1,5,3,335.0,35,45693
0,825,5,0,1,5,3,455.0,35,45693
0,724,5,0,1,5,3,480.0,35,45693
0,863,5,4,1,2,3,560.0,35,45693
0,860,5,1,1,2,3,680.0,35,45693
0,797,5,1,1,2,3,735.0,35,45693
0,870,5,1,1,2,3,740.0,35,45693
0,872,5,5,1,4,3,780.0,35,45693
0,863,5,4,1,5,3,815.0,35,45693
0,872,5,5,1,4,3,865.0,35,45693
0,879,5,2,1,4,3,930.0,35,45693
0,860,5,1,1,5,3,935.0,35,45693
0,797,5,1,1,5,3,990.0,35,45693
0,810,5,2,1,4,3,990.0,35,45693
0,879,5,2,1,4,3,1015.0,35,45693
0,825,5,0,1,4,3,1110.0,35,45693
0,724,5,0,1,4,3,1135.0,35,45693
0,872,5,5,1,2,3,1310.0,35,45693
0,879,5,2,1,2,3,1460.0,35,45693
0,817,5,1,1,5,3,800.0,35,50868
0,850,5,5,1,5,3,1460.0,35,50868
5,1555,5,5,1,4,3,655.0,35,52380
5,1532,5,2,1,5,3,320.0,35,53645
5,1534,5,1,1,0,3,365.0,35,53645
5,1534,5,1,1,2,3,630.0,35,53645
5,1534,5,1,1,2,3,805.0,35,53645
5,1534,5,1,1,5,3,985.0,35,53645
5,1540,5,0,1,2,3,315.0,35,58125
5,1558,5,4,1,2,3,395.0,35,58125
5,1531,5,0,1,5,3,430.0,35,58125
5,1548,5,4,1,2,3,480.0,35,58125
5,1540,5,0,1,5,3,495.0,35,58125
5,1558,5,4,1,2,3,570.0,35,58125
5,1548,5,4,1,5,3,660.0,35,58125
5,1558,5,4,1,5,3,750.0,35,58125
5,1542,5,5,1,0,3,880.0,35,58125
5,1556,5,5,1,0,3,940.0,35,58125
5,1542,5,5,1,2,3,1145.0,35,58125
5,1556,5,5,1,2,3,1205.0,35,58125
5,1542,5,5,1,2,3,1320.0,35,58125
5,1556,5,5,1,2,3,1380.0,35,58125
5,1532,5,2,1,4,3,965.0,35,60220
5,1535,5,1,1,0,3,305.0,35,60365
5,1550,5,4,1,2,3,495.0,35,60365
5,1535,5,1,1,2,3,570.0,35,60365
5,1550,5,4,1,2,3,670.0,35,60365
5,1535,5,1,1,2,3,745.0,35,60365
5,1550,5,4,1,5,3,850.0,35,60365
5,1535,5,1,1,5,3,925.0,35,60365
5,1537,5,2,1,0,3,1010.0,35,60365
5,1560,5,2,1,0,3,1085.0,35,60365
5,1537,5,2,1,2,3,1275.0,35,60365
5,1560,5,2,1,2,3,1350.0,35,60365
5,1537,5,2,1,2,3,1450.0,35,60365
5,1560,5,2,1,2,3,1525.0,35,60365
5,1542,5,5,1,4,3,705.0,35,64700
5,1556,5,5,1,4,3,765.0,35,64700
5,1531,5,0,1,4,3,1075.0,35,64700
5,1537,5,2,1,4,3,835.0,35,66940
5,1560,5,2,1,4,3,910.0,35,66940
5,1517,5,1,2,1,3,90.0,36,17604
5,1521,5,4,2,0,3,90.0,36,17604
5,1519,5,2,2,5,3,95.0,36,17604
0,788,5,5,2,5,3,80.0,36,17548
0,809,5,1,1,0,3,505.0,36,29764
0,783,5,2,1,1,3,905.0,36,32230
0,800,5,4,1,1,3,1340.0,36,32230
0,814,5,4,1,0,3,1465.0,36,37432
5,1545,5,1,1,0,3,395.0,36,45805
5,1547,5,0,1,2,3,450.0,36,45805
5,1547,5,0,1,5,3,630.0,36,45805
5,1555,5,5,1,4,3,655.0,36,45805
5,1545,5,1,1,2,3,660.0,36,45805
5,1555,5,5,1,0,3,830.0,36,45805
5,1545,5,1,1,2,3,835.0,36,45805
5,1555,5,5,1,2,3,1095.0,36,45805
5,1555,5,5,1,2,3,1270.0,36,45805
0,810,5,2,1,5,3,335.0,36,45693
0,825,5,0,1,5,3,455.0,36,45693
0,724,5,0,1,5,3,480.0,36,45693
0,863,5,4,1,2,3,560.0,36,45693
0,860,5,1,1,2,3,680.0,36,45693
0,797,5,1,1,2,3,735.0,36,45693
0,870,5,1,1,2,3,740.0,36,45693
0,872,5,5,1,4,3,780.0,36,45693
0,863,5,4,1,5,3,815.0,36,45693
0,872,5,5,1,4,3,865.0,36,45693
0,879,5,2,1,4,3,930.0,36,45693
0,860,5,1,1,5,3,935.0,36,45693
0,797,5,1,1,5,3,990.0,36,45693
0,810,5,2,1,4,3,990.0,36,45693
0,879,5,2,1,4,3,1015.0,36,45693
0,825,5,0,1,4,3,1110.0,36,45693
0,724,5,0,1,4,3,1135.0,36,45693
0,872,5,5,1,2,3,1310.0,36,45693
0,879,5,2,1,2,3,1460.0,36,45693
0,817,5,1,1,5,3,800.0,36,50868
0,850,5,5,1,5,3,1460.0,36,50868
5,1532,5,2,1,5,3,320.0,36,53645
5,1534,5,1,1,0,3,365.0,36,53645
5,1534,5,1,1,2,3,630.0,36,53645
5,1534,5,1,1,2,3,805.0,36,53645
5,1532,5,2,1,4,3,965.0,36,53645
5,1534,5,1,1,5,3,985.0,36,53645
5,1540,5,0,1,2,3,315.0,36,58125
5,1558,5,4,1,2,3,395.0,36,58125
5,1531,5,0,1,5,3,430.0,36,58125
5,1540,5,0,1,5,3,495.0,36,58125
5,1558,5,4,1,2,3,570.0,36,58125
5,1542,5,5,1,4,3,705.0,36,58125
5,1558,5,4,1,5,3,750.0,36,58125
5,1556,5,5,1,4,3,765.0,36,58125
5,1542,5,5,1,0,3,880.0,36,58125
5,1556,5,5,1,0,3,940.0,36,58125
5,1531,5,0,1,4,3,1075.0,36,58125
5,1542,5,5,1,2,3,1145.0,36,58125
5,1556,5,5,1,2,3,1205.0,36,58125
5,1542,5,5,1,2,3,1320.0,36,58125
5,1556,5,5,1,2,3,1380.0,36,58125
5,1535,5,1,1,0,3,305.0,36,60365
5,1550,5,4,1,2,3,495.0,36,60365
5,1535,5,1,1,2,3,570.0,36,60365
5,1550,5,4,1,2,3,670.0,36,60365
5,1535,5,1,1,2,3,745.0,36,60365
5,1537,5,2,1,4,3,835.0,36,60365
5,1550,5,4,1,5,3,850.0,36,60365
5,1560,5,2,1,4,3,910.0,36,60365
5,1535,5,1,1,5,3,925.0,36,60365
5,1537,5,2,1,0,3,1010.0,36,60365
5,1560,5,2,1,0,3,1085.0,36,60365
5,1537,5,2,1,2,3,1275.0,36,60365
5,1560,5,2,1,2,3,1350.0,36,60365
5,1537,5,2,1,2,3,1450.0,36,60365
5,1560,5,2,1,2,3,1525.0,36,60365
5,1548,5,4,1,2,3,480.0,36,66077
5,1548,5,4,1,5,3,660.0,36,66077
5,1517,5,1,2,1,3,90.0,37,17604
5,1521,5,4,2,0,3,90.0,37,17604
5,1519,5,2,2,5,3,95.0,37,17604
0,788,5,5,2,5,3,80.0,37,17548
0,786,5,1,2,1,3,90.0,37,17548
0,823,5,5,1,0,3,1065.0,37,31756
0,800,5,4,1,1,3,1340.0,37,32230
0,814,5,4,1,0,3,1465.0,37,37432
5,1545,5,1,1,0,3,395.0,37,45805
5,1547,5,0,1,2,3,450.0,37,45805
5,1547,5,0,1,5,3,630.0,37,45805
5,1555,5,5,1,4,3,655.0,37,45805
5,1545,5,1,1,2,3,660.0,37,45805
5,1555,5,5,1,0,3,830.0,37,45805
5,1545,5,1,1,2,3,835.0,37,45805
5,1555,5,5,1,2,3,1095.0,37,45805
5,1555,5,5,1,2,3,1270.0,37,45805
0,810,5,2,1,5,3,335.0,37,45693
0,825,5,0,1,5,3,455.0,37,45693
0,724,5,0,1,5,3,480.0,37,45693
0,863,5,4,1,2,3,560.0,37,45693
0,860,5,1,1,2,3,680.0,37,45693
0,797,5,1,1,2,3,735.0,37,45693
0,870,5,1,1,2,3,740.0,37,45693
0,872,5,5,1,4,3,780.0,37,45693
0,863,5,4,1,5,3,815.0,37,45693
0,872,5,5,1,4,3,865.0,37,45693
0,879,5,2,1,4,3,930.0,37,45693
0,860,5,1,1,5,3,935.0,37,45693
0,797,5,1,1,5,3,990.0,37,45693
0,810,5,2,1,4,3,990.0,37,45693
0,879,5,2,1,4,3,1015.0,37,45693
0,825,5,0,1,4,3,1110.0,37,45693
0,724,5,0,1,4,3,1135.0,37,45693
0,872,5,5,1,2,3,1310.0,37,45693
0,879,5,2,1,2,3,1460.0,37,45693
0,850,5,5,1,5,3,1460.0,37,50868
5,1532,5,2,1,5,3,320.0,37,53645
5,1534,5,1,1,0,3,365.0,37,53645
5,1534,5,1,1,2,3,630.0,37,53645
5,1534,5,1,1,2,3,805.0,37,53645
5,1532,5,2,1,4,3,965.0,37,53645
5,1534,5,1,1,5,3,985.0,37,53645
5,1540,5,0,1,2,3,315.0,37,58125
5,1558,5,4,1,2,3,395.0,37,58125
5,1531,5,0,1,5,3,430.0,37,58125
5,1548,5,4,1,2,3,480.0,37,58125
5,1540,5,0,1,5,3,495.0,37,58125
5,1558,5,4,1,2,3,570.0,37,58125
5,1548,5,4,1,5,3,660.0,37,58125
5,1542,5,5,1,4,3,705.0,37,58125
5,1558,5,4,1,5,3,750.0,37,58125
5,1556,5,5,1,4,3,765.0,37,58125
5,1542,5,5,1,0,3,880.0,37,58125
5,1556,5,5,1,0,3,940.0,37,58125
5,1531,5,0,1,4,3,1075.0,37,58125
5,1542,5,5,1,2,3,1145.0,37,58125
5,1556,5,5,1,2,3,1205.0,37,58125
5,1542,5,5,1,2,3,1320.0,37,58125
5,1556,5,5,1,2,3,1380.0,37,58125
5,1550,5,4,1,2,3,495.0,37,60365
5,1550,5,4,1,2,3,670.0,37,60365
5,1537,5,2,1,4,3,835.0,37,60365
5,1550,5,4,1,5,3,850.0,37,60365
5,1560,5,2,1,4,3,910.0,37,60365
5,1537,5,2,1,0,3,1010.0,37,60365
5,1560,5,2,1,0,3,1085.0,37,60365
5,1537,5,2,1,2,3,1275.0,37,60365
5,1560,5,2,1,2,3,1350.0,37,60365
5,1537,5,2,1,2,3,1450.0,37,60365
5,1560,5,2,1,2,3,1525.0,37,60365
5,1535,5,1,1,0,3,305.0,37,68317
5,1535,5,1,1,2,3,570.0,37,68317
5,1535,5,1,1,2,3,745.0,37,68317
5,1535,5,1,1,5,3,925.0,37,68317
5,1517,5,1,2,1,3,90.0,38,17604
5,1521,5,4,2,0,3,90.0,38,17604
5,1519,5,2,2,5,3,95.0,38,17604
0,788,5,5,2,5,3,80.0,38,17548
0,824,5,1,1,0,3,580.0,38,31756
0,783,5,2,1,4,3,965.0,38,32230
5,1547,5,0,1,2,3,450.0,38,45805
5,1547,5,0,1,5,3,630.0,38,45805
5,1555,5,5,1,4,3,655.0,38,45805
5,1555,5,5,1,0,3,830.0,38,45805
5,1555,5,5,1,2,3,1095.0,38,45805
5,1555,5,5,1,2,3,1270.0,38,45805
0,810,5,2,1,5,3,335.0,38,45693
0,825,5,0,1,5,3,455.0,38,45693
0,724,5,0,1,5,3,480.0,38,45693
0,863,5,4,1,2,3,560.0,38,45693
0,860,5,1,1,2,3,680.0,38,45693
0,797,5,1,1,2,3,735.0,38,45693
0,870,5,1,1,2,3,740.0,38,45693
0,872,5,5,1,4,3,780.0,38,45693
0,863,5,4,1,5,3,815.0,38,45693
0,872,5,5,1,4,3,865.0,38,45693
0,879,5,2,1,4,3,930.0,38,45693
0,860,5,1,1,5,3,935.0,38,45693
0,797,5,1,1,5,3,990.0,38,45693
0,810,5,2,1,4,3,990.0,38,45693
0,879,5,2,1,4,3,1015.0,38,45693
0,825,5,0,1,4,3,1110.0,38,45693
0,724,5,0,1,4,3,1135.0,38,45693
0,872,5,5,1,2,3,1310.0,38,45693
0,879,5,2,1,2,3,1460.0,38,45693
0,817,5,1,1,5,3,800.0,38,50868
0,850,5,5,1,5,3,1460.0,38,50868
5,1532,5,2,1,5,3,320.0,38,53645
5,1534,5,1,1,0,3,365.0,38,53645
5,1534,5,1,1,2,3,630.0,38,53645
5,1534,5,1,1,2,3,805.0,38,53645
5,1532,5,2,1,4,3,965.0,38,53645
5,1534,5,1,1,5,3,985.0,38,53645
5,1540,5,0,1,2,3,315.0,38,58125
5,1558,5,4,1,2,3,395.0,38,58125
5,1531,5,0,1,5,3,430.0,38,58125
5,1548,5,4,1,2,3,480.0,38,58125
5,1540,5,0,1,5,3,495.0,38,58125
5,1558,5,4,1,2,3,570.0,38,58125
5,1548,5,4,1,5,3,660.0,38,58125
5,1542,5,5,1,4,3,705.0,38,58125
5,1558,5,4,1,5,3,750.0,38,58125
5,1542,5,5,1,0,3,880.0,38,58125
5,1531,5,0,1,4,3,1075.0,38,58125
5,1542,5,5,1,2,3,1145.0,38,58125
5,1542,5,5,1,2,3,1320.0,38,58125
5,1535,5,1,1,0,3,305.0,38,60365
5,1550,5,4,1,2,3,495.0,38,60365
5,1535,5,1,1,2,3,570.0,38,60365
5,1550,5,4,1,2,3,670.0,38,60365
5,1535,5,1,1,2,3,745.0,38,60365
5,1537,5,2,1,4,3,835.0,38,60365
5,1550,5,4,1,5,3,850.0,38,60365
5,1560,5,2,1,4,3,910.0,38,60365
5,1535,5,1,1,5,3,925.0,38,60365
5,1537,5,2,1,0,3,1010.0,38,60365
5,1560,5,2,1,0,3,1085.0,38,60365
5,1537,5,2,1,2,3,1275.0,38,60365
5,1560,5,2,1,2,3,1350.0,38,60365
5,1537,5,2,1,2,3,1450.0,38,60365
5,1560,5,2,1,2,3,1525.0,38,60365
5,1556,5,5,1,4,3,765.0,38,75149
5,1556,5,5,1,0,3,940.0,38,75149
5,1556,5,5,1,2,3,1205.0,38,75149
5,1556,5,5,1,2,3,1380.0,38,75149
5,1517,5,1,2,1,3,90.0,39,17604
5,1521,5,4,2,0,3,90.0,39,17604
5,1519,5,2,2,5,3,95.0,39,17604
0,788,5,5,2,5,3,80.0,39,17548
0,809,5,1,1,0,3,505.0,39,29764
0,783,5,2,1,1,3,905.0,39,32230
0,800,5,4,1,1,3,1340.0,39,32230
0,814,5,4,1,0,3,1465.0,39,37432
5,1545,5,1,1,0,3,395.0,39,45805
5,1547,5,0,1,2,3,450.0,39,45805
5,1547,5,0,1,5,3,630.0,39,45805
5,1555,5,5,1,4,3,655.0,39,45805
5,1545,5,1,1,2,3,660.0,39,45805
5,1555,5,5,1,0,3,830.0,39,45805
5,1545,5,1,1,2,3,835.0,39,45805
5,1555,5,5,1,2,3,1095.0,39,45805
5,1555,5,5,1,2,3,1270.0,39,45805
0,810,5,2,1,5,3,335.0,39,45693
0,825,5,0,1,5,3,455.0,39,45693
0,724,5,0,1,5,3,480.0,39,45693
0,863,5,4,1,2,3,560.0,39,45693
0,860,5,1,1,2,3,680.0,39,45693
0,797,5,1,1,2,3,735.0,39,45693
0,870,5,1,1,2,3,740.0,39,45693
0,872,5,5,1,4,3,780.0,39,45693
0,863,5,4,1,5,3,815.0,39,45693
0,872,5,5,1,4,3,865.0,39,45693
0,879,5,2,1,4,3,930.0,39,45693
0,860,5,1,1,5,3,935.0,39,45693
0,797,5,1,1,5,3,990.0,39,45693
0,810,5,2,1,4,3,990.0,39,45693
0,879,5,2,1,4,3,1015.0,39,45693
0,825,5,0,1,4,3,1110.0,39,45693
0,724,5,0,1,4,3,1135.0,39,45693
0,872,5,5,1,2,3,1310.0,39,45693
0,879,5,2,1,2,3,1460.0,39,45693
0,850,5,5,1,5,3,1460.0,39,50868
5,1532,5,2,1,5,3,320.0,39,53645
5,1534,5,1,1,0,3,365.0,39,53645
